ID,7030,7101,7103,7105,7106,7400,7503,7505,7701,8630,7130,7405,7406,7407,7408,7504,7506,7600,8631,7131,7340,7409,7410,7601,8632,7109,7140,7341,7402,7404,7500,7507,7602,8530,8635,7141,7232,7350,7414,7603,8500,8531,7320,7342,7351,7424,8532,7300,7301,7321,7343,8501,8636,7508,7509,Part I
95046,6.0,2.55,6.6,2.7,7.5,7.5,2.0,5.550000000000001,3.0,4.0,5.4,3.25,5.4,1.7,6.0,4.050000000000001,4.5,3.3,4.55,3.3,4.949999999999999,2.3,2.3,6.0,3.4499999999999997,2.3,3.0,6.75,7.4,3.4499999999999997,3.3,3.3,3.0,4.5,6.75,3.3,3.0,9.25,1.7,4.5,6.75,4.5,5.4,4.5,4.949999999999999,2.0,4.5,5.550000000000001,3.3,5.75,6.75,7.5,2.3,6.6,8.25,269.0
89796,7.4,1.9500000000000002,6.0,2.7,8.25,5.75,3.7,5.550000000000001,4.0,4.6,6.6,5.0,7.4,4.0,5.550000000000001,4.5,6.0,4.0,11.549999999999999,4.0,4.5,2.0,2.3,6.6,4.5,2.0,3.0,6.75,8.0,4.050000000000001,3.3,3.7,6.0,4.5,6.75,3.7,3.7,8.25,2.7,4.5,10.0,5.550000000000001,6.6,4.050000000000001,5.550000000000001,2.3,6.0,6.0,3.3,7.5,7.5,9.25,3.0,8.0,6.75,591.0
95216,8.0,1.5,5.4,2.7,6.75,3.25,2.7,4.050000000000001,3.7,3.4,7.4,2.5,4.0,2.7,6.0,3.0,3.0,3.0,3.5,3.3,3.4499999999999997,3.7,3.0,6.6,4.050000000000001,3.7,4.050000000000001,7.5,6.0,2.55,2.7,2.7,4.949999999999999,4.949999999999999,5.0,4.0,3.0,5.75,1.3,3.4499999999999997,6.75,4.050000000000001,5.4,5.550000000000001,5.550000000000001,1.0,4.949999999999999,4.5,3.7,6.75,7.5,5.0,3.0,8.0,9.25,100.0
88574,8.0,4.050000000000001,6.0,4.0,7.5,6.75,3.3,5.550000000000001,4.0,6.0,7.4,5.0,6.0,3.7,6.0,4.5,4.5,3.7,9.450000000000001,4.0,3.4499999999999997,2.7,2.7,7.4,4.5,2.7,3.4499999999999997,5.0,6.0,2.55,3.3,4.0,5.550000000000001,4.5,5.75,3.3,3.7,6.75,2.3,3.4499999999999997,7.5,4.050000000000001,6.0,3.4499999999999997,4.949999999999999,2.0,5.550000000000001,4.5,2.0,6.75,7.5,6.75,3.0,8.0,5.75,195.0
97791,5.4,1.9500000000000002,5.4,2.7,7.5,3.25,2.7,2.55,3.0,3.4,8.0,7.5,7.4,3.3,3.0,4.050000000000001,4.050000000000001,3.0,0.0,4.0,4.949999999999999,2.3,2.7,7.4,3.0,3.0,4.949999999999999,6.75,6.0,3.4499999999999997,2.0,3.0,5.550000000000001,5.550000000000001,3.25,3.7,2.3,5.75,2.0,4.5,8.25,3.4499999999999997,4.0,3.0,4.949999999999999,1.0,4.5,3.4499999999999997,2.7,5.75,7.5,4.25,2.7,8.0,6.75,100.0
97824,7.4,4.5,5.4,3.7,8.25,8.25,3.3,6.0,4.0,6.6,8.0,8.25,6.6,2.7,5.550000000000001,4.949999999999999,5.550000000000001,4.0,10.5,4.0,4.949999999999999,2.7,3.0,8.0,4.949999999999999,1.7,4.5,7.5,8.0,4.949999999999999,4.0,4.0,6.0,6.0,7.5,3.7,4.0,9.25,3.0,4.5,10.0,6.0,6.0,3.0,5.550000000000001,2.3,4.949999999999999,5.550000000000001,2.7,6.75,5.0,8.25,3.0,8.0,5.75,450.0
93862,7.4,1.9500000000000002,3.4,1.7,5.75,0.0,3.3,4.5,3.0,4.0,7.4,4.25,6.0,2.3,6.0,5.550000000000001,5.550000000000001,3.3,5.95,3.7,4.949999999999999,2.7,3.0,7.4,4.050000000000001,2.0,4.5,7.5,8.0,4.050000000000001,4.0,3.7,4.949999999999999,4.949999999999999,7.5,3.7,3.7,7.5,2.7,4.050000000000001,8.25,4.949999999999999,7.4,4.5,4.949999999999999,2.0,5.550000000000001,4.5,3.3,5.75,6.75,6.75,3.0,8.0,9.25,404.0
89344,7.4,4.050000000000001,6.6,4.0,10.0,7.5,3.3,5.550000000000001,4.0,4.6,8.0,8.25,8.0,4.0,6.0,5.550000000000001,4.949999999999999,3.7,10.5,3.7,4.949999999999999,3.0,4.0,6.6,3.0,4.0,4.5,8.25,8.0,4.5,3.3,3.7,6.0,6.0,6.75,3.7,4.0,9.25,2.0,4.5,10.0,4.949999999999999,7.4,4.949999999999999,6.0,3.7,5.550000000000001,5.550000000000001,3.0,9.25,8.25,8.25,3.3,8.0,4.25,331.0
93451,8.0,4.050000000000001,6.6,3.7,7.5,5.75,3.0,5.550000000000001,4.0,6.0,8.0,6.75,6.6,3.0,6.0,4.050000000000001,6.0,3.3,4.55,3.3,4.050000000000001,2.7,3.3,8.0,3.4499999999999997,3.3,3.0,7.5,6.6,4.050000000000001,3.0,4.0,4.050000000000001,4.5,4.25,3.0,3.3,7.5,2.0,3.0,7.5,4.5,6.0,4.949999999999999,4.5,2.3,4.5,4.5,2.0,5.0,6.75,5.0,2.7,8.0,5.75,170.0
98476,6.6,3.0,6.0,3.0,5.75,3.25,2.3,6.0,4.0,5.4,8.0,5.0,6.6,3.0,6.0,4.050000000000001,6.0,4.0,9.450000000000001,3.3,4.5,3.3,2.0,8.0,3.0,3.3,4.5,7.5,6.6,4.5,3.7,4.0,5.550000000000001,4.949999999999999,5.0,3.0,3.7,6.75,3.0,4.5,7.5,4.5,6.6,3.0,4.5,2.0,4.5,5.550000000000001,3.0,6.75,5.0,5.75,3.0,8.0,5.75,248.0
83145,6.6,1.9500000000000002,3.4,2.0,5.75,4.25,3.0,3.0,4.0,6.0,8.0,3.25,5.4,3.0,6.0,4.050000000000001,6.0,3.0,8.049999999999999,3.7,3.0,2.0,2.7,6.0,3.0,1.7,2.55,3.25,6.6,2.55,2.3,3.0,3.0,4.5,5.0,2.7,3.3,5.0,1.0,3.4499999999999997,8.25,4.5,2.6,2.55,4.5,1.0,4.050000000000001,4.050000000000001,2.0,3.25,5.75,3.25,2.3,8.0,5.75,100.0
98815,8.0,4.5,7.4,3.7,10.0,8.25,3.7,5.550000000000001,4.0,6.0,8.0,7.5,7.4,4.0,4.5,4.949999999999999,5.550000000000001,4.0,11.549999999999999,4.0,4.5,2.7,3.0,8.0,4.949999999999999,2.3,4.5,7.5,6.0,4.5,3.3,4.0,4.949999999999999,6.0,5.0,3.0,4.0,7.5,2.3,4.949999999999999,8.25,4.949999999999999,6.0,4.5,6.0,2.7,3.4499999999999997,6.0,3.0,5.75,7.5,6.75,3.3,5.4,7.5,506.0
71801,7.4,4.050000000000001,5.4,3.3,8.25,7.5,3.0,5.550000000000001,3.0,4.6,8.0,9.25,6.6,4.0,4.050000000000001,4.050000000000001,6.0,4.0,9.450000000000001,4.0,6.0,3.0,4.0,7.4,4.949999999999999,3.3,4.5,7.5,7.4,4.5,3.0,4.0,6.0,5.550000000000001,7.5,4.0,3.7,7.5,3.3,3.4499999999999997,9.25,4.949999999999999,6.0,5.550000000000001,5.550000000000001,2.7,6.0,6.0,3.7,7.5,7.5,8.25,3.3,8.0,10.0,405.0
93448,7.4,3.0,6.0,3.7,7.5,8.25,3.0,5.550000000000001,3.3,5.4,7.4,7.5,6.0,4.0,5.550000000000001,4.050000000000001,4.949999999999999,4.0,10.5,4.0,4.949999999999999,2.7,3.0,5.4,3.4499999999999997,3.0,4.050000000000001,6.75,6.0,4.050000000000001,3.0,3.3,4.5,4.949999999999999,6.75,3.0,3.3,5.0,2.3,4.5,6.75,4.5,6.6,3.4499999999999997,4.949999999999999,2.7,4.949999999999999,4.5,2.7,6.75,6.75,5.0,3.0,8.0,4.25,424.0
92936,8.0,4.5,7.4,2.0,10.0,7.5,3.7,6.0,4.0,7.4,6.6,6.75,6.0,4.0,6.0,4.949999999999999,6.0,4.0,12.950000000000001,2.7,4.050000000000001,2.7,2.7,7.4,4.5,2.0,3.4499999999999997,6.75,7.4,4.050000000000001,3.3,4.0,4.949999999999999,4.5,7.5,3.0,4.0,6.75,2.7,4.050000000000001,8.25,6.0,6.6,4.050000000000001,4.949999999999999,2.3,4.949999999999999,4.5,3.0,6.75,6.75,6.75,3.0,8.0,7.5,406.0
98568,6.0,1.9500000000000002,5.4,2.0,6.75,7.5,2.3,5.550000000000001,3.3,4.0,8.0,7.5,6.6,3.0,6.0,4.949999999999999,4.949999999999999,3.3,9.450000000000001,3.0,4.949999999999999,2.3,2.7,6.0,3.4499999999999997,2.7,4.949999999999999,9.25,5.4,3.0,2.7,3.7,3.0,4.5,5.75,3.0,3.3,8.25,2.0,4.050000000000001,6.75,4.5,5.4,4.5,4.949999999999999,2.3,4.5,5.550000000000001,3.3,5.0,7.5,5.0,2.0,8.0,5.0,339.0
20546,8.0,6.0,8.0,4.0,8.25,8.25,3.3,6.0,4.0,6.0,8.0,8.25,8.0,4.0,6.0,4.5,6.0,4.0,10.5,3.7,5.550000000000001,2.7,3.0,7.4,4.050000000000001,3.3,4.949999999999999,7.5,8.0,4.050000000000001,3.3,4.0,5.550000000000001,5.550000000000001,6.75,3.7,3.7,7.5,3.0,4.050000000000001,9.25,4.5,6.0,4.5,4.5,2.0,5.550000000000001,4.949999999999999,2.7,7.5,7.5,9.25,3.0,8.0,8.25,417.0
88118,7.4,3.0,4.6,2.3,5.75,5.0,2.3,4.5,4.0,4.0,4.6,1.75,4.0,3.3,3.4499999999999997,4.5,4.949999999999999,3.0,7.0,4.0,4.050000000000001,2.0,2.3,6.0,3.0,1.7,4.5,6.75,6.6,3.4499999999999997,3.7,3.0,6.0,4.5,4.25,3.7,3.3,7.5,1.0,3.0,8.25,4.949999999999999,6.0,3.0,5.550000000000001,2.0,4.5,6.0,3.3,5.75,6.75,5.0,2.7,8.0,5.75,312.0
88974,6.6,4.5,8.0,3.7,10.0,7.5,4.0,6.0,4.0,5.4,8.0,8.25,8.0,4.0,5.550000000000001,5.550000000000001,6.0,3.7,11.549999999999999,4.0,5.550000000000001,3.7,3.0,8.0,4.5,3.7,4.949999999999999,8.25,8.0,4.5,4.0,4.0,6.0,6.0,4.25,4.0,4.0,10.0,3.7,5.550000000000001,10.0,6.0,8.0,5.550000000000001,6.0,3.7,4.5,6.0,4.0,10.0,9.25,9.25,3.7,8.0,8.25,469.0
86041,6.6,1.0499999999999998,4.0,2.3,5.75,2.5,2.0,5.550000000000001,3.0,3.4,6.0,2.5,6.0,2.0,6.0,3.0,4.949999999999999,3.0,3.5,3.7,3.0,1.0,2.3,4.0,3.0,1.7,3.0,5.0,4.0,1.5,2.3,3.0,3.0,4.949999999999999,4.25,3.7,3.0,5.0,1.0,3.0,8.25,3.4499999999999997,4.0,5.550000000000001,4.5,0.7,4.5,4.949999999999999,2.3,5.75,7.5,5.0,3.0,8.0,4.25,100.0
96852,8.0,3.4499999999999997,5.4,2.7,8.25,7.5,3.3,6.0,4.0,5.4,8.0,6.75,7.4,3.0,5.550000000000001,4.949999999999999,5.550000000000001,3.3,10.5,3.7,4.949999999999999,2.3,3.3,6.6,3.4499999999999997,2.0,4.5,7.5,7.4,4.5,3.7,4.0,6.0,5.550000000000001,7.5,3.7,4.0,7.5,2.3,3.4499999999999997,9.25,6.0,6.6,4.5,4.5,3.3,6.0,5.550000000000001,3.7,9.25,8.25,10.0,3.0,8.0,7.5,498.0
88956,8.0,3.4499999999999997,7.4,3.3,10.0,9.25,3.3,5.550000000000001,4.0,6.0,8.0,9.25,8.0,4.0,5.550000000000001,4.949999999999999,6.0,4.0,9.450000000000001,3.3,5.550000000000001,3.7,3.7,8.0,4.949999999999999,3.0,4.949999999999999,7.5,8.0,4.5,4.0,4.0,6.0,5.550000000000001,7.5,3.3,4.0,8.25,2.7,4.5,10.0,5.550000000000001,7.4,5.550000000000001,5.550000000000001,3.0,5.550000000000001,6.0,4.0,8.25,9.25,7.5,3.3,8.0,10.0,528.0
99393,8.0,1.5,5.4,2.0,5.0,3.25,3.0,6.0,4.0,5.4,6.6,5.0,5.4,3.0,6.0,4.5,3.0,3.0,4.55,3.3,3.4499999999999997,2.3,2.0,6.0,4.050000000000001,3.0,4.050000000000001,7.5,4.6,3.0,3.7,3.3,4.949999999999999,5.550000000000001,5.0,3.7,3.3,7.5,2.0,4.949999999999999,8.25,5.550000000000001,5.4,4.050000000000001,4.5,2.7,6.0,4.949999999999999,2.3,5.0,6.75,5.75,3.0,8.0,7.5,425.0
81496,6.0,2.55,4.6,1.7,9.25,2.5,2.7,4.5,3.0,4.6,8.0,5.0,5.4,2.7,4.5,3.4499999999999997,4.5,3.3,9.450000000000001,4.0,4.949999999999999,2.7,2.7,6.0,4.050000000000001,2.3,3.4499999999999997,7.5,6.0,3.4499999999999997,3.7,3.7,6.0,4.5,5.0,3.0,2.7,7.5,3.3,4.050000000000001,6.75,4.050000000000001,4.0,3.4499999999999997,6.0,2.7,4.949999999999999,4.5,2.7,5.0,5.75,6.75,3.3,8.0,6.75,363.0
89124,8.0,4.5,8.0,4.0,7.5,5.75,3.7,4.5,3.7,4.6,8.0,5.75,6.6,4.0,4.5,4.5,5.550000000000001,4.0,10.5,4.0,4.5,3.3,3.0,7.4,3.0,3.0,4.5,7.5,6.6,4.5,3.7,4.0,6.0,6.0,7.5,3.7,3.7,5.75,2.3,4.050000000000001,8.25,4.5,6.0,4.050000000000001,4.949999999999999,2.0,4.5,5.550000000000001,3.0,5.75,5.75,7.5,3.0,8.0,5.0,368.0
94781,6.6,2.55,6.0,3.0,5.75,0.0,2.7,4.5,3.7,2.6,8.0,8.25,7.4,3.7,4.5,4.5,4.949999999999999,3.7,8.049999999999999,3.0,4.949999999999999,2.0,3.0,6.0,3.4499999999999997,3.7,5.550000000000001,7.5,6.6,1.9500000000000002,3.3,3.0,4.5,4.949999999999999,5.75,4.0,3.7,7.5,1.7,4.949999999999999,6.75,3.4499999999999997,4.6,6.0,6.0,2.3,6.0,6.0,3.7,7.5,9.25,8.25,3.0,8.0,10.0,339.0
93818,8.0,6.0,8.0,4.0,10.0,10.0,4.0,6.0,4.0,8.0,8.0,10.0,8.0,4.0,5.550000000000001,5.550000000000001,6.0,4.0,12.950000000000001,4.0,6.0,4.0,3.7,8.0,6.0,3.0,5.550000000000001,10.0,8.0,6.0,4.0,4.0,6.0,6.0,10.0,3.7,4.0,6.75,4.0,4.949999999999999,10.0,6.0,7.4,4.050000000000001,4.949999999999999,3.0,6.0,6.0,3.3,7.5,8.25,7.5,3.0,7.4,5.75,724.0
97508,8.0,1.0499999999999998,2.6,1.0,4.25,1.75,3.0,4.5,3.0,4.0,4.6,3.25,6.0,2.3,4.949999999999999,4.050000000000001,5.550000000000001,3.0,5.95,3.7,3.4499999999999997,2.0,2.0,3.4,3.0,1.3,1.5,6.75,6.0,2.55,2.7,3.0,4.5,4.5,3.25,2.3,2.7,6.75,2.0,1.9500000000000002,6.75,4.5,4.6,3.0,3.0,2.0,4.5,4.050000000000001,2.7,5.0,7.5,4.25,2.3,8.0,5.0,183.0
97672,6.6,3.0,4.6,2.3,7.5,5.0,3.0,4.050000000000001,4.0,4.0,6.6,4.25,6.6,3.3,6.0,3.0,4.5,3.0,5.95,4.0,2.55,3.0,2.0,5.4,1.5,1.7,3.4499999999999997,5.0,5.4,2.55,2.7,3.7,4.5,6.0,5.0,3.3,3.7,6.75,2.3,4.050000000000001,7.5,3.4499999999999997,6.0,3.0,4.949999999999999,2.0,4.050000000000001,4.5,3.0,5.0,7.5,5.0,3.0,8.0,5.0,133.0
97673,8.0,3.0,6.0,3.0,7.5,6.75,3.3,4.5,4.0,6.0,6.6,7.5,6.0,3.7,4.5,4.5,5.550000000000001,3.7,10.5,3.0,4.050000000000001,2.3,3.0,7.4,4.5,2.3,4.5,6.75,7.4,4.050000000000001,3.0,3.0,5.550000000000001,4.949999999999999,6.75,4.0,3.7,9.25,2.3,4.5,8.25,5.550000000000001,5.4,3.4499999999999997,4.949999999999999,3.3,4.5,6.0,3.0,6.75,7.5,7.5,3.0,8.0,5.75,448.0
99014,7.4,3.0,4.0,3.0,6.75,6.75,2.7,4.949999999999999,3.3,2.6,8.0,5.75,6.6,4.0,3.4499999999999997,4.050000000000001,4.5,3.3,7.0,4.0,2.55,1.7,2.0,7.4,1.9500000000000002,2.7,3.0,5.75,6.0,2.55,2.3,2.0,5.550000000000001,4.050000000000001,5.75,3.3,2.7,5.75,2.0,4.050000000000001,6.75,3.4499999999999997,4.6,4.5,4.949999999999999,2.0,4.5,4.949999999999999,2.3,3.25,6.75,4.25,2.7,7.4,7.5,195.0
97267,8.0,6.0,8.0,4.0,10.0,9.25,4.0,6.0,4.0,6.6,7.4,10.0,8.0,4.0,4.949999999999999,4.5,4.5,4.0,11.549999999999999,2.7,6.0,3.3,3.3,8.0,4.5,3.0,4.5,9.25,7.4,4.050000000000001,3.3,3.7,5.550000000000001,6.0,5.0,3.7,3.7,9.25,2.7,3.4499999999999997,10.0,6.0,7.4,5.550000000000001,6.0,3.3,6.0,4.949999999999999,3.7,7.5,9.25,8.25,3.0,8.0,9.25,609.0
94459,6.6,3.4499999999999997,5.4,1.3,5.75,3.25,3.0,5.550000000000001,4.0,4.0,8.0,7.5,6.0,3.3,6.0,4.050000000000001,6.0,3.3,10.5,4.0,3.0,2.0,2.3,6.6,4.050000000000001,2.3,5.550000000000001,6.75,7.4,4.050000000000001,3.3,3.0,5.550000000000001,5.550000000000001,5.75,4.0,3.3,6.75,2.0,3.0,9.25,6.0,6.6,4.050000000000001,6.0,2.0,3.4499999999999997,4.949999999999999,3.3,9.25,6.75,7.5,3.3,8.0,8.25,492.0
97215,8.0,2.55,6.0,4.0,7.5,6.75,3.0,4.050000000000001,4.0,2.0,8.0,5.0,6.0,3.3,5.550000000000001,3.4499999999999997,4.5,4.0,7.0,3.3,4.5,2.0,1.7,7.4,4.050000000000001,1.3,3.0,5.75,6.0,1.5,2.3,3.0,4.5,4.949999999999999,4.25,3.3,3.3,6.75,1.3,3.0,7.5,4.949999999999999,5.4,4.050000000000001,5.550000000000001,2.3,4.5,4.5,3.3,3.25,6.75,5.0,2.3,8.0,5.0,339.0
96568,8.0,3.0,4.6,2.7,6.75,5.0,2.3,3.4499999999999997,3.0,5.4,8.0,3.25,6.0,3.0,5.550000000000001,4.5,4.5,3.0,7.0,4.0,3.4499999999999997,1.3,2.0,5.4,3.0,1.7,3.0,5.0,5.4,3.0,2.7,3.3,4.5,4.5,5.0,2.7,2.7,5.0,2.0,1.5,6.75,3.0,6.6,4.050000000000001,4.5,1.7,4.949999999999999,4.949999999999999,2.7,4.25,7.5,6.75,2.7,8.0,5.75,510.0
95244,6.0,5.550000000000001,6.0,3.7,7.5,5.75,3.3,5.550000000000001,3.7,4.0,8.0,5.0,6.0,3.3,5.550000000000001,4.5,6.0,3.7,7.0,4.0,3.0,2.3,2.3,6.6,3.4499999999999997,2.7,3.4499999999999997,5.75,5.4,3.0,3.0,3.0,4.050000000000001,4.5,6.75,3.7,3.3,7.5,2.3,4.050000000000001,7.5,4.5,6.6,4.5,6.0,2.7,5.550000000000001,5.550000000000001,4.0,6.75,10.0,7.5,3.0,8.0,6.75,528.0
97268,8.0,3.4499999999999997,6.0,2.3,5.0,0.0,2.7,5.550000000000001,3.7,4.0,8.0,4.25,5.4,3.3,6.0,4.050000000000001,4.949999999999999,3.7,3.5,3.7,5.550000000000001,2.0,3.0,6.6,4.050000000000001,3.7,4.5,7.5,7.4,2.55,3.0,3.7,4.5,4.949999999999999,5.75,3.3,3.7,6.75,2.0,4.050000000000001,6.75,4.050000000000001,4.6,4.5,4.5,1.0,4.050000000000001,4.050000000000001,3.0,6.75,7.5,6.75,2.7,8.0,5.75,100.0
94841,8.0,6.0,8.0,4.0,10.0,10.0,4.0,6.0,4.0,8.0,8.0,10.0,8.0,4.0,5.550000000000001,6.0,6.0,4.0,14.0,4.0,6.0,4.0,4.0,8.0,5.550000000000001,4.0,4.949999999999999,9.25,8.0,5.550000000000001,4.0,4.0,6.0,6.0,9.25,4.0,4.0,10.0,3.7,6.0,10.0,6.0,8.0,5.550000000000001,6.0,3.0,5.550000000000001,6.0,4.0,10.0,8.25,10.0,3.7,8.0,10.0,522.0
92614,8.0,3.4499999999999997,6.6,2.0,6.75,4.25,2.0,4.949999999999999,4.0,0.0,7.4,1.75,5.4,3.0,6.0,2.55,2.55,2.3,3.5,4.0,3.4499999999999997,2.0,1.7,4.6,1.9500000000000002,2.3,1.9500000000000002,4.25,4.6,1.5,3.0,2.7,4.050000000000001,3.0,0.0,3.7,3.0,6.75,1.0,3.4499999999999997,6.75,3.0,4.0,4.949999999999999,4.949999999999999,1.7,3.0,3.4499999999999997,3.0,5.0,6.75,5.75,2.3,8.0,9.25,100.0
97587,7.4,4.050000000000001,7.4,4.0,10.0,9.25,3.7,6.0,3.7,6.6,8.0,10.0,8.0,4.0,6.0,4.949999999999999,6.0,3.7,11.549999999999999,4.0,5.550000000000001,2.7,3.3,8.0,5.550000000000001,3.7,5.550000000000001,8.25,8.0,4.949999999999999,4.0,4.0,6.0,4.949999999999999,7.5,3.7,4.0,8.25,2.3,4.050000000000001,8.25,6.0,6.0,4.050000000000001,6.0,3.0,4.949999999999999,5.550000000000001,3.3,8.25,8.25,8.25,3.7,8.0,8.25,656.0
99597,8.0,2.55,5.4,1.7,6.75,1.75,3.7,4.949999999999999,4.0,5.4,6.6,4.25,6.0,3.3,4.949999999999999,4.5,5.550000000000001,3.7,8.049999999999999,3.3,4.050000000000001,3.0,3.0,7.4,3.0,3.7,4.050000000000001,8.25,7.4,3.0,3.7,4.0,6.0,6.0,5.0,4.0,3.7,7.5,2.7,3.4499999999999997,9.25,4.949999999999999,6.6,4.050000000000001,6.0,2.0,6.0,4.949999999999999,3.0,6.75,7.5,6.75,3.0,8.0,6.75,100.0
99422,7.4,4.050000000000001,6.0,2.7,8.25,6.75,3.0,5.550000000000001,3.0,5.4,8.0,6.75,6.6,3.7,5.550000000000001,4.5,4.949999999999999,3.3,8.049999999999999,4.0,4.5,2.3,2.3,6.6,4.050000000000001,2.7,3.0,5.75,7.4,3.0,3.3,3.3,4.949999999999999,4.5,5.75,2.7,3.3,7.5,3.0,3.4499999999999997,7.5,4.5,7.4,2.55,4.949999999999999,2.3,4.949999999999999,4.949999999999999,3.0,7.5,7.5,7.5,3.0,8.0,6.75,488.0
98653,7.4,3.0,4.6,2.3,5.75,6.75,1.7,4.050000000000001,3.3,3.4,4.6,7.5,6.0,3.3,5.550000000000001,4.050000000000001,4.5,3.3,9.450000000000001,3.0,4.050000000000001,2.7,2.0,7.4,4.050000000000001,1.7,3.0,4.25,6.6,3.0,3.3,3.0,4.5,4.949999999999999,6.75,2.7,3.3,7.5,3.0,3.0,8.25,4.5,4.6,3.4499999999999997,4.949999999999999,1.7,4.5,4.949999999999999,2.3,6.75,8.25,7.5,3.0,7.4,6.75,339.0
